time_stamp,node,light,sound,temp,smoke,corrected_smoke,label
22:54:39,9,997,487,683,883,883,fire
22:54:40,9,998,490,690,885,885,fire
22:54:41,9,998,484,694,851,851,fire
22:54:42,9,998,488,690,869,869,fire
22:54:43,9,997,485,689,886,886,fire
22:54:44,9,997,487,689,893,893,fire
22:54:45,9,997,484,689,880,880,fire
22:54:46,9,997,485,690,869,869,fire
22:54:47,9,997,483,690,867,867,fire
22:54:48,9,997,483,689,883,883,fire
22:54:49,9,997,489,690,868,868,fire
22:54:50,9,998,488,690,870,870,fire
22:54:51,9,998,489,690,890,890,fire
22:54:52,9,998,481,692,880,880,fire
22:54:53,9,998,486,696,900,900,fire
22:54:54,9,998,482,695,856,856,fire
22:54:55,9,998,495,694,875,875,fire
22:54:56,9,998,484,694,890,890,fire
22:54:57,9,998,495,693,862,862,fire
22:54:58,9,998,484,693,861,861,fire
22:54:59,9,999,479,694,833,833,fire
22:55:00,9,999,488,694,894,894,fire
22:55:01,9,999,489,694,869,869,fire
22:55:02,9,999,500,695,926,926,fire
22:55:03,9,999,499,695,934,934,fire
22:55:04,9,1000,467,695,910,910,fire
22:55:05,9,999,492,695,866,866,fire
22:55:06,9,998,492,695,901,901,fire
22:55:07,9,999,482,694,864,864,fire
22:55:08,9,999,489,694,880,880,fire
22:55:09,9,999,490,693,876,876,fire
22:55:10,9,999,489,693,812,812,fire
22:55:11,9,998,479,692,914,914,fire
22:55:12,9,998,493,692,880,880,fire
22:55:13,9,999,490,693,898,898,fire
22:55:14,9,999,489,697,854,854,fire
22:55:15,9,1000,485,706,906,906,fire
22:55:16,9,1001,491,715,899,899,fire
22:55:17,9,1001,511,728,880,880,fire
22:55:18,9,1000,485,732,904,904,fire
22:55:19,9,999,479,733,870,870,fire
22:55:20,9,1002,496,741,865,865,fire
22:55:21,9,1000,489,754,856,856,about_to_intense_fire
22:55:22,9,1000,472,760,832,832,about_to_intense_fire
22:55:23,9,998,479,757,885,885,about_to_intense_fire
22:55:24,9,998,627,758,873,873,about_to_intense_fire
22:55:25,9,997,549,763,876,876,about_to_intense_fire
22:55:26,9,997,485,765,913,913,about_to_intense_fire
22:55:27,9,998,485,763,887,887,about_to_intense_fire
22:55:28,9,998,487,764,851,851,about_to_intense_fire
22:55:29,9,998,487,763,853,853,about_to_intense_fire
22:55:30,9,998,499,762,879,879,about_to_intense_fire
22:55:31,9,998,488,763,871,871,about_to_intense_fire
22:55:32,9,997,486,763,869,869,about_to_intense_fire
22:55:33,9,997,499,763,878,878,about_to_intense_fire
22:55:34,9,996,490,762,897,897,about_to_intense_fire
22:55:35,9,995,474,757,893,893,about_to_intense_fire
22:55:36,9,996,488,757,851,851,about_to_intense_fire
22:55:37,9,996,491,754,890,890,about_to_intense_fire
22:55:38,9,996,487,753,857,857,about_to_intense_fire
22:55:39,9,997,488,751,852,852,about_to_intense_fire
22:55:40,9,997,484,749,860,860,fire
22:55:41,9,997,491,747,890,890,fire
22:55:42,9,997,490,745,871,871,fire
22:55:43,9,997,488,743,842,842,fire
22:55:44,9,997,491,741,847,847,fire
22:55:45,9,997,486,740,867,867,fire
22:55:46,9,997,488,738,871,871,fire
22:55:47,9,997,484,736,898,898,fire
22:55:48,9,997,493,734,896,896,fire
22:55:49,9,998,489,733,894,894,fire
22:55:50,9,998,495,732,883,883,fire
22:55:51,9,998,488,730,856,856,fire
22:55:52,9,998,492,728,881,881,fire
22:55:53,9,998,484,726,899,899,fire
22:55:54,9,998,486,724,876,876,fire
22:55:55,9,998,490,723,883,883,fire
22:55:56,9,998,489,723,895,895,fire
22:55:57,9,998,492,724,860,860,fire
22:55:58,9,998,489,722,890,890,fire
22:55:59,9,998,492,721,886,886,fire
22:56:00,9,998,490,720,889,889,fire
22:56:01,9,998,487,717,879,879,fire
22:56:02,9,998,488,715,862,862,fire
22:56:03,9,998,489,713,892,892,fire
22:56:04,9,998,488,712,870,870,fire
22:56:05,9,998,487,710,894,894,fire
22:56:06,9,998,489,709,885,885,fire
22:56:07,9,998,488,707,865,865,fire
22:56:08,9,998,488,706,892,892,fire
22:56:09,9,998,489,705,878,878,fire
22:56:10,9,998,487,704,881,881,fire
22:56:11,9,998,489,702,850,850,fire
22:56:12,9,998,489,701,887,887,fire
22:56:13,9,998,487,700,896,896,fire
22:56:14,9,998,486,698,869,869,fire
22:56:15,9,998,488,696,861,861,fire
22:56:16,9,998,486,695,854,854,fire
22:56:17,9,998,487,693,888,888,fire
22:56:18,9,998,488,692,513,513,fire
22:56:19,9,998,488,692,475,475,fire
22:56:20,9,998,490,691,499,499,fire
22:56:21,9,998,488,690,490,490,fire
22:56:22,9,998,487,689,535,535,fire
22:56:23,9,998,489,688,547,547,fire
22:56:24,9,998,488,687,524,524,fire
22:56:25,9,998,490,687,519,519,fire
22:56:26,9,998,490,687,547,547,fire
22:56:27,9,998,488,687,536,536,fire
22:56:28,9,998,480,686,565,565,fire
22:56:29,9,999,492,686,505,505,fire
22:56:30,9,998,490,686,540,540,fire
22:56:31,9,998,488,685,480,480,fire
22:56:32,9,998,489,684,518,518,fire
22:56:33,9,998,486,683,468,468,fire
22:56:34,9,998,487,682,555,555,fire
22:56:35,9,998,489,681,495,495,fire
22:56:36,9,998,489,681,534,534,fire
22:56:37,9,998,486,683,505,505,fire
22:56:38,9,999,490,691,568,568,fire
22:56:39,9,999,490,692,530,530,fire
22:56:40,9,999,484,692,514,514,fire
22:56:41,9,999,490,692,519,519,fire
22:56:42,9,999,488,693,547,547,fire
22:56:43,9,998,489,692,516,516,fire
22:56:44,9,999,489,691,511,511,fire
22:56:45,9,998,488,691,477,477,fire
22:56:46,9,998,487,692,561,561,fire
22:56:47,9,999,511,692,477,477,fire
22:56:48,9,998,490,693,497,497,fire
22:56:49,9,998,488,693,551,551,fire
22:56:50,9,998,491,692,481,481,fire
22:56:51,9,998,486,692,560,560,fire
22:56:52,9,998,487,691,426,426,fire
22:56:53,9,998,490,690,585,585,fire
22:56:54,9,998,494,690,534,534,fire
22:56:55,9,998,490,689,517,517,fire
22:56:56,9,998,497,689,526,526,fire
22:56:57,9,998,485,689,481,481,fire
22:56:58,9,998,493,689,471,471,fire
22:56:59,9,998,487,688,892,892,fire
22:57:00,9,998,488,687,898,898,fire
22:57:01,9,998,491,687,892,892,fire
22:57:02,9,998,487,688,883,883,fire
22:57:03,9,998,492,691,894,894,fire
22:57:04,9,998,489,690,896,896,fire
22:57:05,9,998,486,687,895,895,fire
22:57:06,9,998,486,686,900,900,fire
22:57:07,9,998,486,685,900,900,fire
22:57:08,9,997,488,685,916,916,fire
22:57:09,9,996,486,684,903,903,fire
22:57:10,9,991,488,683,879,879,fire
22:57:11,9,992,592,682,873,873,fire
22:57:12,9,997,485,681,910,910,fire
22:57:13,9,997,488,680,886,886,fire
22:57:14,9,997,485,680,909,909,fire
22:57:15,9,997,480,681,891,891,fire
22:57:16,9,997,489,682,905,905,fire
22:57:17,9,997,491,682,879,879,fire
22:57:18,9,998,492,685,886,886,fire
22:57:19,9,997,478,690,891,891,fire
22:57:20,9,997,485,688,447,447,fire
22:57:21,9,997,491,686,522,522,fire
22:57:22,9,998,487,684,476,476,fire
22:57:23,9,998,484,683,555,555,fire
22:57:24,9,998,489,683,558,558,fire
22:57:25,9,998,486,682,577,577,fire
22:57:26,9,998,491,682,466,466,fire
22:57:27,9,998,490,682,456,456,fire
22:57:28,9,998,492,685,448,448,fire
22:57:29,9,998,492,688,491,491,fire
22:57:30,9,998,489,688,502,502,fire
22:57:31,9,998,491,689,427,427,fire
22:57:32,9,998,485,692,455,455,fire
22:57:33,9,998,493,694,455,455,fire
22:57:34,9,998,492,696,507,507,fire
22:57:35,9,998,486,696,485,485,fire
22:57:36,9,998,486,698,460,460,fire
22:57:37,9,998,490,704,533,533,fire
22:57:38,9,998,490,709,464,464,fire
22:57:39,9,998,487,708,516,516,fire
22:57:40,9,998,485,709,531,531,fire
22:57:41,9,998,488,714,499,499,fire
22:57:42,9,998,484,713,558,558,fire
22:57:43,9,998,489,710,489,489,fire
22:57:44,9,998,490,709,441,441,fire
22:57:45,9,998,485,709,420,420,fire
22:57:46,9,998,486,709,557,557,fire
22:57:47,9,998,493,709,495,495,fire
22:57:48,9,998,486,710,606,606,fire
22:57:49,9,998,487,712,488,488,fire
22:57:50,9,998,481,711,481,481,fire
22:57:51,9,998,490,713,507,507,fire
22:57:52,9,998,485,714,488,488,fire
22:57:53,9,997,485,716,478,478,fire
22:57:54,9,998,492,722,475,475,fire
22:57:55,9,998,490,723,514,514,fire
22:57:56,9,998,489,724,551,551,fire
22:57:57,9,998,494,726,503,503,fire
22:57:58,9,998,491,727,508,508,fire
22:57:59,9,998,488,727,471,471,fire
22:58:00,9,998,487,730,514,514,fire
22:58:01,9,997,488,732,487,487,fire
22:58:02,9,997,485,738,913,913,fire
22:58:03,9,997,488,739,898,898,fire
22:58:04,9,997,489,740,880,880,fire
22:58:05,9,998,487,743,904,904,fire
22:58:06,9,997,491,744,875,875,fire
22:58:07,9,997,493,746,868,868,fire
22:58:08,9,998,486,747,872,872,fire
22:58:09,9,998,500,752,936,936,about_to_intense_fire
22:58:10,9,997,490,753,903,903,about_to_intense_fire
22:58:11,9,997,493,752,880,880,about_to_intense_fire
22:58:12,9,997,481,748,891,891,fire
22:58:13,9,997,489,748,885,885,fire
22:58:14,9,998,481,748,899,899,fire
22:58:15,9,998,487,748,903,903,fire
22:58:16,9,998,488,748,896,896,fire
22:58:17,9,998,482,747,915,915,fire
22:58:18,9,998,488,747,898,898,fire
22:58:19,9,998,491,746,910,910,fire
22:58:20,9,998,481,744,900,900,fire
22:58:21,9,998,490,741,910,910,fire
22:58:22,9,998,485,738,886,886,fire
22:58:23,9,998,488,737,901,901,fire
22:58:24,9,999,489,737,874,874,fire
22:58:25,9,999,493,736,904,904,fire
22:58:26,9,999,481,736,905,905,fire
22:58:27,9,999,489,735,870,870,fire
22:58:28,9,999,488,735,869,869,fire
22:58:29,9,999,490,734,891,891,fire
22:58:30,9,999,491,733,900,900,fire
22:58:31,9,999,490,732,903,903,fire
22:58:32,9,999,486,732,889,889,fire
22:58:33,9,999,495,731,884,884,fire
22:58:34,9,999,487,731,918,918,fire
22:58:35,9,999,490,731,483,483,fire
22:58:36,9,999,495,730,535,535,fire
22:58:37,9,999,486,729,495,495,fire
22:58:38,9,999,490,729,586,586,fire
22:58:39,9,999,488,732,608,608,fire
22:58:40,9,999,491,735,521,521,fire
22:58:41,9,999,487,735,520,520,fire
22:58:42,9,999,492,735,516,516,fire
22:58:43,9,999,487,734,496,496,fire
22:58:44,9,1000,486,733,543,543,fire
22:58:45,9,999,486,736,563,563,fire
22:58:46,9,999,491,744,595,595,fire
22:58:47,9,999,492,744,615,615,fire
22:58:48,9,999,492,743,497,497,fire
22:58:49,9,999,490,742,568,568,fire
22:58:50,9,999,490,741,513,513,fire
22:58:51,9,1000,482,741,488,488,fire
22:58:52,9,1000,484,741,555,555,fire
22:58:53,9,1000,484,741,897,897,fire
22:58:54,9,1000,485,742,893,893,fire
22:58:55,9,1000,487,742,879,879,fire
22:58:56,9,1000,487,743,913,913,fire
22:58:57,9,999,496,742,904,904,fire
22:58:58,9,1000,490,739,911,911,fire
22:58:59,9,1000,493,740,916,916,fire
22:59:00,9,1000,493,743,905,905,fire
22:59:01,9,999,488,743,903,903,fire
22:59:02,9,999,488,743,894,894,fire
22:59:03,9,998,488,743,889,889,fire
22:59:04,9,998,491,742,901,901,fire
22:59:05,9,999,496,741,883,883,fire
22:59:06,9,999,488,742,907,907,fire
22:59:07,9,999,489,741,869,869,fire
22:59:08,9,999,487,741,884,884,fire
22:59:09,9,999,492,740,885,885,fire
22:59:10,9,999,488,740,923,923,fire
22:59:11,9,999,491,741,903,903,fire
22:59:12,9,999,492,741,912,912,fire
22:59:13,9,1000,491,742,907,907,fire
22:59:14,9,999,487,742,903,903,fire
22:59:15,9,1000,490,744,925,925,fire
22:59:16,9,1000,493,744,872,872,fire
22:59:17,9,1000,488,745,916,916,fire
22:59:18,9,1000,489,743,893,893,fire
22:59:19,9,1000,491,743,894,894,fire
22:59:20,9,1000,492,744,939,939,fire
22:59:21,9,1000,486,744,906,906,fire
22:59:22,9,1000,486,743,930,930,fire
22:59:23,9,1000,487,741,862,862,fire
22:59:24,9,1000,491,740,903,903,fire
22:59:25,9,1000,491,740,890,890,fire
22:59:26,9,1000,487,739,892,892,fire
22:59:27,9,1001,492,737,912,912,fire
22:59:28,9,1001,488,736,890,890,fire
22:59:29,9,1001,487,735,905,905,fire
22:59:30,9,1001,489,734,917,917,fire
22:59:31,9,1001,487,733,869,869,fire
22:59:32,9,1000,497,732,913,913,fire
22:59:33,9,1001,490,732,899,899,fire
22:59:34,9,1000,483,729,908,908,fire
22:59:35,9,1000,493,728,894,894,fire
22:59:36,9,1000,491,728,856,856,fire
22:59:37,9,1000,496,728,914,914,fire
22:59:38,9,1000,488,728,912,912,fire
22:59:39,9,1000,487,727,934,934,fire
22:59:40,9,1000,489,725,917,917,fire
22:59:41,9,1000,480,724,870,870,fire
22:59:42,9,1000,486,725,904,904,fire
22:59:43,9,1000,488,725,887,887,fire
22:59:44,9,1000,491,724,889,889,fire
22:59:45,9,1000,492,724,902,902,fire
22:59:46,9,1001,504,723,887,887,fire
22:59:47,9,1000,488,723,894,894,fire
22:59:48,9,1000,473,722,929,929,fire
22:59:49,9,1000,491,720,908,908,fire
22:59:50,9,1000,507,719,936,936,fire
22:59:51,9,1001,487,719,912,912,fire
22:59:52,9,1001,538,717,922,922,fire
22:59:53,9,1001,491,717,879,879,fire
22:59:54,9,1000,499,714,876,876,fire
22:59:55,9,1000,488,713,904,904,fire
22:59:56,9,1000,490,712,904,904,fire
22:59:57,9,1000,490,712,889,889,fire
22:59:58,9,1001,489,711,904,904,fire
22:59:59,9,1000,487,709,926,926,fire
23:00:00,9,1001,483,708,886,886,fire
23:00:01,9,1000,487,708,937,937,fire
23:00:02,9,1000,486,707,907,907,fire
23:00:03,9,1000,491,706,898,898,fire
23:00:04,9,1000,488,706,847,847,fire
23:00:05,9,1000,485,705,914,914,fire
23:00:06,9,1000,487,705,903,903,fire
23:00:07,9,1000,483,705,917,917,fire
23:00:08,9,1000,484,704,863,863,fire
23:00:09,9,1000,490,704,919,919,fire
23:00:10,9,1000,487,704,894,894,fire
23:00:11,9,1000,487,704,867,867,fire
23:00:12,9,1000,484,703,914,914,fire
23:00:13,9,1000,488,700,894,894,fire
23:00:14,9,1000,484,699,929,929,fire
23:00:15,9,1000,489,699,941,941,fire
23:00:16,9,1000,491,697,909,909,fire
23:00:17,9,1000,489,696,894,894,fire
23:00:18,9,1000,490,695,893,893,fire
23:00:19,9,1000,488,694,870,870,fire
23:00:20,9,1000,500,694,870,870,fire
23:00:21,9,999,481,694,912,912,fire
23:00:22,9,1000,489,699,893,893,fire
23:00:23,9,999,488,702,900,900,fire
23:00:24,9,999,487,702,906,906,fire
23:00:25,9,999,489,700,884,884,fire
23:00:26,9,999,493,699,901,901,fire
23:00:27,9,999,482,698,879,879,fire
23:00:28,9,999,510,696,886,886,fire
23:00:29,9,999,489,696,905,905,fire
23:00:30,9,999,497,695,889,889,fire
23:00:31,9,999,488,694,884,884,fire
23:00:32,9,999,489,693,882,882,fire
23:00:33,9,999,490,693,885,885,fire
23:00:34,9,999,491,692,884,884,fire
23:00:35,9,999,488,691,899,899,fire
23:00:36,9,999,489,690,883,883,fire
23:00:37,9,999,490,690,926,926,fire
23:00:38,9,999,490,688,891,891,fire
23:00:39,9,999,486,688,951,951,fire
23:00:40,9,999,490,686,960,960,fire
23:00:41,9,1000,486,685,946,946,fire
23:00:42,9,999,488,685,947,947,fire
23:00:43,9,999,485,684,968,968,fire
23:00:44,9,999,488,683,943,943,fire
23:00:45,9,999,488,683,942,942,fire
23:00:46,9,999,486,682,966,966,fire
23:00:47,9,999,487,680,952,952,fire
23:00:48,9,1000,489,678,931,931,fire
23:00:49,9,999,489,678,967,967,fire
23:00:50,9,999,488,678,943,943,fire
23:00:51,9,999,485,677,950,950,fire
23:00:52,9,999,489,676,943,943,fire
23:00:53,9,999,488,675,948,948,fire
23:00:54,9,999,489,673,944,944,fire
23:00:55,9,999,488,672,950,950,fire
23:00:56,9,999,494,671,954,954,fire
23:00:57,9,999,487,669,951,951,fire
23:00:58,9,999,491,669,138,838,fire
23:00:59,9,999,489,668,116,816,fire
23:01:00,9,999,484,667,117,817,fire
23:01:01,9,999,488,667,102,802,fire
23:01:02,9,999,498,666,155,855,fire
23:01:03,9,999,490,665,157,857,fire
23:01:04,9,999,484,664,122,822,fire
23:01:05,9,999,480,663,153,853,fire
23:01:06,9,999,483,663,126,826,fire
23:01:07,9,999,484,662,88,788,fire
23:01:08,9,999,487,661,133,833,fire
23:01:09,9,999,492,661,128,828,fire
23:01:10,9,999,504,658,111,811,fire
23:01:11,9,999,489,658,135,835,fire
23:01:12,9,998,492,658,136,836,fire
23:01:13,9,998,492,658,184,884,fire
23:01:14,9,998,486,657,123,823,fire
23:01:15,9,999,486,655,154,854,fire
23:01:16,9,998,496,655,121,821,fire
23:01:17,9,999,487,653,147,847,fire
23:01:18,9,999,482,652,115,815,fire
23:01:19,9,999,487,650,2,702,fire
23:01:20,9,998,473,648,2,702,fire
23:01:21,9,999,494,648,1,701,fire
23:01:22,9,999,492,647,2,702,fire
23:01:23,9,999,489,646,1,701,fire
23:01:24,9,998,481,646,2,702,fire
23:01:25,9,998,483,644,1,701,fire
23:01:26,9,999,486,643,1,701,fire
23:01:27,9,998,491,642,3,703,fire
23:01:28,9,999,480,641,2,702,fire
23:01:29,9,998,477,640,2,702,fire
23:01:30,9,998,490,639,2,702,fire
23:01:31,9,998,447,638,2,702,fire
23:01:32,9,999,488,637,2,702,fire
23:01:33,9,999,467,636,2,702,fire
23:01:34,9,998,476,636,2,702,fire
23:01:35,9,999,489,635,2,702,fire
23:01:36,9,998,480,635,3,703,fire
23:01:37,9,999,489,634,2,702,fire
23:01:38,9,998,486,632,2,702,fire
23:01:39,9,998,465,632,2,702,fire
23:01:40,9,998,497,631,2,702,fire
23:01:41,9,998,497,631,2,702,fire
23:01:42,9,998,478,630,1,701,fire
23:01:43,9,998,489,629,2,702,fire
23:01:44,9,998,489,629,2,702,fire
23:01:45,9,998,496,628,2,702,fire
23:01:46,9,998,484,628,2,702,fire
23:01:47,9,998,488,627,2,702,fire
23:01:48,9,998,499,627,2,702,fire
23:01:49,9,998,500,626,2,702,fire
23:01:50,9,998,480,625,2,702,fire
23:01:51,9,999,478,625,2,702,fire
23:01:52,9,998,492,624,2,702,fire
23:01:53,9,998,502,624,,,fire
23:01:54,9,998,483,623,1,701,fire
23:01:55,9,999,480,623,,,fire
23:01:56,9,998,499,622,1,701,fire
23:01:57,9,998,484,622,,,fire
23:01:58,9,999,490,621,1,701,fire
23:01:59,9,999,492,621,,,fire
23:02:00,9,998,496,620,1,701,fire
23:02:01,9,999,484,620,1,701,fire
23:02:02,9,999,483,619,,,fire_dying
23:02:03,9,998,489,618,,,fire_dying
23:02:04,9,998,487,618,,,fire_dying
23:02:05,9,998,479,617,,,fire_dying
23:02:06,9,999,501,617,1,701,fire_dying
23:02:07,9,999,486,616,1,701,fire_dying
23:02:08,9,998,486,615,1,701,fire_dying
23:02:09,9,999,472,614,,,fire_dying
23:02:10,9,999,495,614,1,701,fire_dying
23:02:11,9,999,500,613,1,701,fire_dying
23:02:12,9,999,501,613,1,701,fire_dying
23:02:13,9,999,498,612,,,fire_dying
23:02:14,9,999,481,612,1,701,fire_dying
23:02:15,9,999,491,611,,,fire_dying
23:02:16,9,999,498,610,1,701,fire_dying
23:02:17,9,999,483,609,1,701,fire_dying
23:02:18,9,999,489,608,1,701,fire_dying
23:02:19,9,999,487,608,1,701,fire_dying
23:02:20,9,999,488,607,,,fire_dying
23:02:21,9,999,486,605,,,fire_dying
23:02:22,9,999,486,604,1,701,fire_dying
23:02:23,9,999,487,603,,,fire_dying
23:02:24,9,999,485,602,,,fire_dying
23:02:25,9,999,489,601,,,fire_dying
23:02:26,9,999,485,600,1,701,fire_dying
23:02:27,9,999,492,599,1,701,fire_dying
23:02:28,9,999,487,599,1,701,fire_dying
23:02:29,9,999,490,598,1,701,fire_dying
23:02:30,9,999,487,598,,,fire_dying
23:02:31,9,999,489,597,1,701,fire_dying
23:02:32,9,999,487,597,,,fire_dying
23:02:33,9,999,490,596,1,701,fire_dying
23:02:34,9,1000,488,595,,,fire_dying
23:02:35,9,999,488,595,,,fire_dying
23:02:36,9,1000,488,595,,,fire_dying
23:02:37,9,999,489,595,1,701,fire_dying
23:02:38,9,1000,488,594,1,701,fire_dying
23:02:39,9,1000,487,594,,,fire_dying
23:02:40,9,1000,487,594,,,fire_dying
23:02:41,9,1000,491,593,1,701,fire_dying
23:02:42,9,1000,485,593,,,fire_dying
23:02:43,9,1000,488,592,1,701,fire_dying
23:02:44,9,1000,488,592,1,701,fire_dying
23:02:45,9,1000,486,591,1,701,fire_dying
23:02:46,9,1000,488,591,1,701,fire_dying
23:02:47,9,1000,486,591,1,701,fire_dying
23:02:48,9,1000,489,591,,,fire_dying
23:02:49,9,1000,490,591,,,fire_dying
23:02:50,9,1000,488,590,,,fire_dying
23:02:51,9,1000,485,590,1,701,fire_dying
23:02:52,9,1000,485,590,,,fire_dying
23:02:53,9,1000,490,590,1,701,fire_dying
23:02:54,9,1000,487,590,1,701,fire_dying
23:02:55,9,1000,486,589,,,fire_dying
23:02:56,9,1000,476,589,1,701,fire_dying
23:02:57,9,1000,489,589,1,701,fire_dying
23:02:58,9,1000,487,589,,,fire_dying
23:02:59,9,1000,490,589,1,701,fire_dying
23:03:00,9,1000,485,588,1,701,fire_dying
23:03:01,9,1000,483,588,,,fire_dying
23:03:02,9,1000,494,588,1,701,fire_dying
23:03:03,9,1000,489,588,1,701,fire_dying
23:03:04,9,1000,492,588,1,701,fire_dying
23:03:05,9,1000,488,587,,,fire_dying
23:03:06,9,1000,490,586,,,fire_dying
23:03:07,9,1000,488,585,1,701,fire_dying
23:03:08,9,1000,488,585,1,701,fire_dying
23:03:09,9,1000,484,584,1,701,fire_dying
23:03:10,9,1000,492,583,1,701,fire_dying
23:03:11,9,1000,487,582,1,701,fire_dying
23:03:12,9,1000,486,582,,,fire_dying
23:03:13,9,1000,490,581,,,fire_dying
23:03:14,9,1000,488,581,1,701,fire_dying
23:03:15,9,1000,487,580,1,701,fire_dying
23:03:16,9,1000,483,580,1,701,fire_dying
23:03:17,9,1000,487,580,,,fire_dying
23:03:18,9,1000,490,579,1,701,fire_dying
23:03:19,9,1000,492,579,,,fire_dying
23:03:20,9,1001,487,579,1,701,fire_dying
23:03:21,9,1000,487,579,1,701,fire_dying
23:03:22,9,1000,489,578,1,701,fire_dying
23:03:23,9,1000,487,578,1,701,fire_dying
23:03:24,9,1000,488,578,,,fire_dying
23:03:25,9,1000,488,578,,,fire_dying
23:03:26,9,1000,486,578,,,fire_dying
23:03:27,9,1000,490,578,,,fire_dying
23:03:28,9,1000,489,577,1,701,fire_dying
23:03:29,9,1000,490,578,2,702,fire_dying
23:03:30,9,1000,488,577,1,701,fire_dying
23:03:31,9,1000,489,577,,,fire_dying
23:03:32,9,1000,487,577,1,701,fire_dying
23:03:33,9,1000,486,577,1,701,fire_dying
23:03:34,9,1000,491,577,1,701,fire_dying
23:03:35,9,1000,484,577,1,701,fire_dying
23:03:36,9,1000,486,577,,,fire_dying
23:03:37,9,1000,490,577,1,701,fire_dying
23:03:38,9,1000,485,577,1,701,fire_dying
23:03:39,9,1000,488,577,1,701,fire_dying
23:03:40,9,1000,489,577,1,701,fire_dying
23:03:41,9,1000,486,577,,,fire_dying
23:03:42,9,1000,489,576,1,701,fire_dying
23:03:43,9,1000,445,576,1,701,fire_dying
23:03:44,9,1000,490,576,1,701,fire_dying
23:03:45,9,1000,487,576,,,fire_dying
23:03:46,9,1000,485,576,,,fire_dying
23:03:47,9,1000,491,576,1,701,fire_dying
23:03:48,9,1000,487,575,,,fire_dying
23:03:49,9,1000,489,575,1,701,fire_dying
23:03:50,9,1000,484,575,,,fire_dying
23:03:51,9,1000,492,575,1,701,fire_dying
23:03:52,9,1000,490,575,,,fire_dying
23:03:53,9,1000,486,575,,,fire_dying
23:03:54,9,1000,488,575,1,701,fire_dying
23:03:55,9,1000,487,575,1,701,fire_dying
23:03:56,9,1000,488,575,1,701,fire_dying
23:03:57,9,1000,486,574,1,701,fire_dying
23:03:58,9,1000,487,574,1,701,fire_dying
23:03:59,9,1000,489,574,1,701,fire_dying
23:04:00,9,1000,488,574,,,fire_dying
23:04:01,9,1000,486,574,1,701,fire_dying
23:04:02,9,1000,488,574,1,701,fire_dying
23:04:03,9,1000,485,574,1,701,fire_dying
23:04:04,9,1000,488,574,1,701,fire_dying
23:04:05,9,1000,489,574,,,fire_dying
23:04:06,9,1000,489,574,1,701,fire_dying
23:04:07,9,1000,485,574,1,701,fire_dying
23:04:08,9,1000,489,574,,,fire_dying
23:04:09,9,999,490,573,,,fire_dying
23:04:10,9,1000,489,573,1,701,fire_dying
23:04:11,9,1000,485,573,1,701,fire_dying
23:04:12,9,1000,489,573,,,fire_dying
23:04:13,9,1000,485,573,,,fire_dying
23:04:14,9,1000,487,573,1,701,fire_dying
23:04:15,9,1000,488,573,1,701,fire_dying
23:04:16,9,1000,489,573,1,701,fire_dying
23:04:17,9,1000,488,573,1,701,fire_dying
23:04:18,9,1000,491,572,,,fire_dying
23:04:19,9,1000,488,572,,,fire_dying
23:04:20,9,999,488,572,,,fire_dying
23:04:21,9,999,489,572,1,701,fire_dying
23:04:22,9,1000,485,572,,,fire_dying
23:04:23,9,999,489,572,,,fire_dying
23:04:24,9,1000,488,572,,,fire_dying
23:04:25,9,999,487,572,1,701,fire_dying
23:04:26,9,999,489,572,1,701,fire_dying
23:04:27,9,999,489,572,,,fire_dying
23:04:28,9,999,487,572,,,fire_dying
23:04:29,9,999,486,572,,,fire_dying
23:04:30,9,999,490,571,,,fire_dying
23:04:31,9,999,489,571,1,701,fire_dying
23:04:32,9,999,488,571,1,701,fire_dying
23:04:33,9,999,491,571,,,fire_dying
23:04:34,9,999,489,571,,,fire_dying
23:04:35,9,999,491,571,1,701,fire_dying
23:04:36,9,999,488,571,1,701,fire_dying
23:04:37,9,999,487,571,1,701,fire_dying
23:04:38,9,999,491,571,,,fire_dying
23:04:39,9,999,487,571,2,702,fire_dying
23:04:40,9,999,488,571,,,fire_dying
23:04:41,9,999,488,570,,,fire_dying
23:04:42,9,999,489,570,1,701,fire_dying
23:04:43,9,999,485,570,1,701,fire_dying
23:04:44,9,999,490,570,1,701,fire_dying
23:04:45,9,998,488,569,1,701,fire_dying
23:04:46,9,998,486,569,1,701,fire_dying
23:04:47,9,998,489,569,1,701,fire_dying
23:04:48,9,998,491,569,,,fire_dying
23:04:49,9,998,487,568,,,fire_dying
23:04:50,9,998,488,568,,,fire_dying
23:04:51,9,998,485,568,,,fire_dying
23:04:52,9,998,484,568,1,701,fire_dying
23:04:53,9,998,487,568,,,fire_dying
23:04:54,9,998,487,567,,,fire_dying
23:04:55,9,998,490,567,,,fire_dying
23:04:56,9,999,488,567,,,fire_dying
23:04:57,9,998,489,567,,,fire_dying
23:04:58,9,998,488,567,1,701,fire_dying
23:04:59,9,998,485,567,,,fire_dying
23:05:00,9,998,487,567,1,701,fire_dying
23:05:01,9,998,490,567,1,701,fire_dying
23:05:02,9,998,487,567,1,701,fire_dying
23:05:03,9,998,489,567,1,701,fire_dying
23:05:04,9,998,488,567,1,701,fire_dying
23:05:05,9,998,487,567,1,701,fire_dying
23:05:06,9,998,489,567,1,701,fire_dying
23:05:07,9,998,488,566,,,fire_dying
