Time_Stamp,node_1,light_1,sound_1,temperature_1,smoke_1,sum 
23:02:07,9,999,486,616,1,2102
23:02:08,9,998,486,615,1,2100
23:02:09,9,999,472,614,0,2085
23:02:10,9,999,495,614,1,2109
23:02:11,9,999,500,613,1,2113
23:02:12,9,999,501,613,1,2114
23:02:13,9,999,498,612,0,2109
23:02:14,9,999,481,612,1,2093
23:02:15,9,999,491,611,0,2101
23:02:16,9,999,498,610,1,2108
23:02:17,9,999,483,609,1,2092
23:02:18,9,999,489,608,1,2097
23:02:19,9,999,487,608,1,2095
23:02:20,9,999,488,607,0,2094
23:02:21,9,999,486,605,0,2090
23:02:22,9,999,486,604,1,2090
23:02:23,9,999,487,603,0,2089
23:02:24,9,999,485,602,0,2086
23:02:25,9,999,489,601,0,2089
23:02:26,9,999,485,600,1,2085
23:02:27,9,999,492,599,1,2091
23:02:28,9,999,487,599,1,2086
23:02:29,9,999,490,598,1,2088
23:02:30,9,999,487,598,0,2084
23:02:31,9,999,489,597,1,2086
23:02:32,9,999,487,597,0,2083
23:02:33,9,999,490,596,1,2086
23:02:34,9,1000,488,595,0,2083
23:02:35,9,999,488,595,0,2082
23:02:36,9,1000,488,595,0,2083
23:02:37,9,999,489,595,1,2084
23:02:38,9,1000,488,594,1,2083
23:02:39,9,1000,487,594,0,2081
23:02:40,9,1000,487,594,0,2081
23:02:41,9,1000,491,593,1,2085
23:02:42,9,1000,485,593,0,2078
23:02:43,9,1000,488,592,1,2081
23:02:44,9,1000,488,592,1,2081
23:02:45,9,1000,486,591,1,2078
23:02:46,9,1000,488,591,1,2080
23:02:47,9,1000,486,591,1,2078
23:02:48,9,1000,489,591,0,2080
23:02:49,9,1000,490,591,0,2081
23:02:50,9,1000,488,590,0,2078
23:02:51,9,1000,485,590,1,2076
23:02:52,9,1000,485,590,0,2075
23:02:53,9,1000,490,590,1,2081
23:02:54,9,1000,487,590,1,2078
23:02:55,9,1000,486,589,0,2075
23:02:56,9,1000,476,589,1,2066
23:02:57,9,1000,489,589,1,2079
23:02:58,9,1000,487,589,0,2076
23:02:59,9,1000,490,589,1,2080
23:03:00,9,1000,485,588,1,2074
23:03:01,9,1000,483,588,0,2071
23:03:02,9,1000,494,588,1,2083
23:03:03,9,1000,489,588,1,2078
23:03:04,9,1000,492,588,1,2081
23:03:05,9,1000,488,587,0,2075
23:03:06,9,1000,490,586,0,2076
23:03:07,9,1000,488,585,1,2074
23:03:08,9,1000,488,585,1,2074
23:03:09,9,1000,484,584,1,2069
23:03:10,9,1000,492,583,1,2076
23:03:11,9,1000,487,582,1,2070
23:03:12,9,1000,486,582,0,2068
23:03:13,9,1000,490,581,0,2071
23:03:14,9,1000,488,581,1,2070
23:03:15,9,1000,487,580,1,2068
23:03:16,9,1000,483,580,1,2064
23:03:17,9,1000,487,580,0,2067
23:03:18,9,1000,490,579,1,2070
23:03:19,9,1000,492,579,0,2071
23:03:20,9,1001,487,579,1,2068
23:03:21,9,1000,487,579,1,2067
23:03:22,9,1000,489,578,1,2068
23:03:23,9,1000,487,578,1,2066
23:03:24,9,1000,488,578,0,2066
23:03:25,9,1000,488,578,0,2066
23:03:26,9,1000,486,578,0,2064
23:03:27,9,1000,490,578,0,2068
23:03:28,9,1000,489,577,1,2067
23:03:29,9,1000,490,578,2,2070
23:03:30,9,1000,488,577,1,2066
23:03:31,9,1000,489,577,0,2066
23:03:32,9,1000,487,577,1,2065
23:03:33,9,1000,486,577,1,2064
23:03:34,9,1000,491,577,1,2069
23:03:35,9,1000,484,577,1,2062
23:03:36,9,1000,486,577,0,2063
23:03:37,9,1000,490,577,1,2068
23:03:38,9,1000,485,577,1,2063
23:03:39,9,1000,488,577,1,2066
23:03:40,9,1000,489,577,1,2067
23:03:41,9,1000,486,577,0,2063
23:03:42,9,1000,489,576,1,2066
23:03:43,9,1000,445,576,1,2022
23:03:44,9,1000,490,576,1,2067
23:03:45,9,1000,487,576,0,2063
23:03:46,9,1000,485,576,0,2061
23:03:47,9,1000,491,576,1,2068
23:03:48,9,1000,487,575,0,2062
23:03:49,9,1000,489,575,1,2065
23:03:50,9,1000,484,575,0,2059
23:03:51,9,1000,492,575,1,2068
23:03:52,9,1000,490,575,0,2065
23:03:53,9,1000,486,575,0,2061
23:03:54,9,1000,488,575,1,2064
23:03:55,9,1000,487,575,1,2063
23:03:56,9,1000,488,575,1,2064
23:03:57,9,1000,486,574,1,2061
23:03:58,9,1000,487,574,1,2062
23:03:59,9,1000,489,574,1,2064
23:04:00,9,1000,488,574,0,2062
23:04:01,9,1000,486,574,1,2061
23:04:02,9,1000,488,574,1,2063
23:04:03,9,1000,485,574,1,2060
23:04:04,9,1000,488,574,1,2063
23:04:05,9,1000,489,574,0,2063
23:04:06,9,1000,489,574,1,2064
23:04:07,9,1000,485,574,1,2060
23:04:08,9,1000,489,574,0,2063
23:04:09,9,999,490,573,0,2062
23:04:10,9,1000,489,573,1,2063
23:04:11,9,1000,485,573,1,2059
23:04:12,9,1000,489,573,0,2062
23:04:13,9,1000,485,573,0,2058
23:04:14,9,1000,487,573,1,2061
