time_stamp,node,light,sound,temp,smoke
23:04:36,5,1005,488,541,1
23:04:37,5,1004,486,540,1
23:04:38,5,1004,496,540,1
23:04:39,5,1004,493,540,1
23:04:40,5,1004,485,540,
23:04:41,5,1003,491,540,1
23:04:42,5,1003,494,540,1
23:04:43,5,1004,499,540,2
23:04:44,5,1004,493,540,
23:04:45,5,1004,489,540,
23:04:46,5,1004,496,540,2
23:04:47,5,1004,506,539,1
23:04:48,5,1003,502,540,
23:04:49,5,1003,505,540,
23:04:50,5,1003,491,540,2
23:04:51,5,1004,488,540,
23:04:52,5,1004,499,540,1
23:04:53,5,1003,495,540,
23:04:54,5,1004,499,540,1
23:04:55,5,1004,489,540,1
23:04:56,5,1004,481,540,2
23:04:57,5,1004,493,540,2
23:04:58,5,1004,491,540,
23:04:59,5,1004,492,540,2
23:05:00,5,1004,471,540,1
23:05:01,5,,,,
23:05:02,5,1004,484,541,1
23:05:03,5,1005,498,540,1
23:05:04,5,1004,493,541,2
23:05:05,5,1004,491,541,
23:05:06,5,1005,488,540,1
23:05:07,5,1004,498,540,1
23:05:08,5,1005,480,540,2
23:05:09,5,1004,488,541,1
23:05:10,5,1005,497,541,2
23:05:11,5,1005,496,541,2
23:05:12,5,1005,498,541,2
23:05:13,5,1005,495,541,1
23:05:14,5,1005,486,541,1
23:05:15,5,1005,494,541,
23:05:16,5,1005,497,541,1
23:05:17,5,1006,493,541,2
23:05:18,5,1006,498,541,2
23:05:19,5,1006,495,541,
23:05:20,5,1006,499,541,1
23:05:21,5,1005,491,541,1
23:05:22,5,1006,497,541,1
23:05:23,5,1006,499,541,1
23:05:24,5,1006,487,542,1
23:05:25,5,1006,495,541,
23:05:26,5,1006,497,542,
23:05:27,5,1006,492,542,1
23:05:28,5,1007,492,542,2
23:05:29,5,1006,502,542,1
23:05:30,5,1007,492,542,1
23:05:31,5,1006,495,542,1
23:05:32,5,1007,496,542,1
23:05:33,5,1006,496,542,
23:05:34,5,1006,497,542,1
23:05:35,5,1007,490,542,1
23:05:36,5,1007,499,542,1
23:05:37,5,1007,500,542,1
23:05:38,5,1007,497,542,1
23:05:39,5,1006,503,542,1
23:05:40,5,1006,490,542,1
23:05:41,5,1006,493,542,1
23:05:42,5,1007,502,542,2
23:05:43,5,1006,496,542,
23:05:44,5,1005,494,542,
23:05:45,5,1006,496,542,2
23:05:46,5,1006,493,542,1
23:05:47,5,1008,468,542,1
23:05:48,5,1007,495,542,2
23:05:49,5,1007,475,542,1
23:05:50,5,1007,463,542,1
23:05:51,5,1007,493,542,
23:05:52,5,1006,489,542,1
23:05:53,5,1006,496,542,1
23:05:54,5,1007,478,542,2
23:05:55,5,1007,493,542,1
23:05:56,5,1006,495,542,
23:05:57,5,1007,494,543,2
23:05:58,5,1007,488,543,1
23:05:59,5,1006,502,543,2
23:06:00,5,1006,500,543,1
23:06:01,5,1006,497,543,1
23:06:02,5,1006,491,543,1
23:06:03,5,1006,482,543,1
23:06:04,5,1005,486,543,1
23:06:05,5,1006,496,543,
23:06:06,5,1006,497,543,2
23:06:07,5,1006,506,543,
23:06:08,5,1005,486,543,
23:06:09,5,1006,496,543,1
23:06:10,5,1006,493,544,2
23:06:11,5,1006,491,544,2
23:06:12,5,1005,492,544,1
23:06:13,5,997,497,543,1
23:06:14,5,1006,492,544,
23:06:15,5,1005,499,544,1
23:06:16,5,999,497,543,2
23:06:17,5,1006,491,543,1
23:06:18,5,1006,483,544,
23:06:19,5,1006,492,543,1
23:06:20,5,1006,495,544,1
23:06:21,5,1005,489,544,1
23:06:22,5,1006,497,543,2
23:06:23,5,1005,478,543,1
23:06:24,5,1005,486,543,1
23:06:25,5,1005,490,543,2
23:06:26,5,1005,493,543,
23:06:27,5,1005,486,543,
23:06:28,5,1005,493,543,
23:06:29,5,1005,489,543,1
23:06:30,5,1005,500,544,1
23:06:31,5,1006,487,543,1
23:06:32,5,1005,494,543,2
23:06:33,5,1005,499,543,
23:06:34,5,1005,488,543,1
23:06:35,5,1004,492,543,2
23:06:36,5,1004,482,543,2
23:06:37,5,1005,478,542,1
23:06:38,5,1004,489,542,1
23:06:39,5,1005,489,542,1
23:06:40,5,1005,501,543,1
23:06:41,5,1004,498,542,1
23:06:42,5,1005,499,543,1
23:06:43,5,1004,500,543,1
23:06:44,5,1004,486,543,
23:06:45,5,1004,498,542,
23:06:46,5,1004,495,543,1
23:06:47,5,1004,504,542,1
23:06:48,5,1004,496,542,1
23:06:49,5,1004,578,542,1
23:06:50,5,1004,501,542,1
23:06:51,5,1003,494,542,
23:06:52,5,1003,500,542,
23:06:53,5,1003,501,542,1
23:06:54,5,1003,500,541,1
23:06:55,5,1003,511,541,
23:06:56,5,1003,530,541,1
23:06:57,5,1003,480,541,1
23:06:58,5,1003,499,541,
23:06:59,5,1003,499,541,1
23:07:00,5,1002,500,541,2
23:07:01,5,1003,498,541,2
23:07:02,5,1003,498,541,
23:07:03,5,1003,497,541,
23:07:04,5,1003,488,541,1
23:07:05,5,1001,494,534,
