time_stamp,node,light,sound,temp,smoke
23:05:14,1,1002,499,557,1
23:05:15,1,1001,492,557,
23:05:16,1,1002,486,557,1
23:05:17,1,1001,500,557,
23:05:18,1,1002,494,557,2
23:05:19,1,1002,490,557,1
23:05:20,1,1002,490,557,1
23:05:21,1,1002,499,557,
23:05:22,1,1002,498,557,1
23:05:23,1,1002,496,557,1
23:05:24,1,1002,489,556,
23:05:25,1,1002,481,556,1
23:05:26,1,1002,493,556,
23:05:27,1,,,,
23:05:28,1,1002,512,556,1
23:05:29,1,1002,492,555,1
23:05:30,1,1002,494,555,2
23:05:31,1,1002,510,555,1
23:05:32,1,1002,494,555,1
23:05:33,1,1002,498,555,1
23:05:34,1,1002,493,555,
23:05:35,1,,,,
23:05:36,1,1001,491,555,2
23:05:37,1,1002,495,554,1
23:05:38,1,1002,497,554,1
23:05:39,1,1001,496,554,1
23:05:40,1,1001,493,554,1
23:05:41,1,1001,496,554,1
23:05:42,1,1001,492,554,1
23:05:43,1,1002,495,554,1
23:05:44,1,1002,493,554,
23:05:45,1,1002,495,554,
23:05:46,1,1001,492,554,
23:05:47,1,1002,495,554,1
23:05:48,1,1002,488,554,1
23:05:49,1,1002,489,554,1
23:05:50,1,1002,487,554,1
23:05:51,1,1001,496,553,1
23:05:52,1,1002,497,553,
23:05:53,1,1002,492,553,1
23:05:54,1,1001,484,553,
23:05:55,1,1001,492,553,
23:05:56,1,1001,494,553,
23:05:57,1,,,,
23:05:58,1,1002,494,553,
23:05:59,1,1001,495,553,2
23:06:00,1,1002,490,552,1
23:06:01,1,1001,484,552,1
23:06:02,1,1002,495,552,2
23:06:03,1,1001,499,552,1
23:06:04,1,1001,501,552,
23:06:05,1,1001,496,552,1
23:06:06,1,1002,494,552,
23:06:07,1,1001,492,552,1
23:06:08,1,1001,491,551,2
23:06:09,1,1002,494,551,
23:06:10,1,1002,493,551,1
23:06:11,1,1001,494,551,1
23:06:12,1,,,,
23:06:13,1,1001,497,551,
23:06:14,1,1002,494,550,
23:06:15,1,1001,496,550,
23:06:16,1,1002,497,550,1
23:06:17,1,1002,494,550,
23:06:18,1,1001,494,550,1
23:06:19,1,1001,495,550,1
23:06:20,1,1001,496,550,1
23:06:21,1,1001,493,550,
23:06:22,1,1001,492,550,
23:06:23,1,1001,494,550,1
23:06:24,1,1001,493,550,1
23:06:25,1,1001,495,550,
23:06:26,1,1001,489,549,1
23:06:27,1,1001,497,549,1
23:06:28,1,1001,489,549,
23:06:29,1,1001,493,549,
23:06:30,1,,,,
23:06:31,1,1001,506,549,1
23:06:32,1,1001,489,549,1
23:06:33,1,,,,
23:06:34,1,1001,496,549,1
23:06:35,1,1001,490,549,2
23:06:36,1,1001,498,549,1
23:06:37,1,1001,489,548,1
23:06:38,1,1001,494,548,
23:06:39,1,1001,497,548,1
23:06:40,1,1001,491,548,1
23:06:41,1,1001,486,548,1
23:06:42,1,1001,495,548,1
23:06:43,1,1001,493,548,1
23:06:44,1,1001,498,548,2
23:06:45,1,1002,476,548,2
23:06:46,1,1001,493,548,
23:06:47,1,1001,494,548,1
23:06:48,1,1001,491,548,1
23:06:49,1,1001,479,548,1
23:06:50,1,1001,494,547,1
23:06:51,1,1001,493,547,1
23:06:52,1,1002,489,547,
23:06:53,1,1001,499,547,1
23:06:54,1,1001,496,547,
23:06:55,1,1001,487,547,1
23:06:56,1,1001,499,547,2
23:06:57,1,1001,492,547,1
23:06:58,1,1001,517,547,1
23:06:59,1,1001,488,547,1
23:07:00,1,1001,502,547,1
23:07:01,1,1001,491,547,1
23:07:02,1,1001,488,547,1
23:07:03,1,1001,496,547,1
23:07:04,1,1001,493,547,2
23:07:05,1,1013,493,538,
